caso_de_uso,versao,caso_de_teste,classificacao,qtd_linhas_alteradas_no_modelo_mais_antigo,alteracoes_detectadas_na_metrica_da_ferramenta,total_linhas_no_modelo_mais_antigo
extracao_em_modo_llt,3,925,1,1,1,98
extracao_em_modo_llt,3,926,1,1,1,98
extracao_em_modo_llt,3,927,1,1,1,98
extracao_em_modo_llt,3,928,1,1,1,98
extracao_em_modo_llt,3,929,1,1,1,98
extracao_em_modo_llt,3,930,1,1,1,98
extracao_em_modo_llt,3,931,1,1,1,98
extracao_em_modo_llt,3,932,1,1,1,98
extracao_em_modo_llt,3,933,1,1,1,98
extracao_em_modo_llt,3,934,1,1,1,98
extracao_em_modo_llt,3,935,1,1,1,98
extracao_em_modo_llt,3,936,1,1,1,98
extracao_em_modo_llt,3,937,1,1,1,98
extracao_em_modo_llt,3,938,1,1,1,98
extracao_em_modo_llt,3,939,1,1,1,98
extracao_em_modo_llt,3,940,1,1,1,98
extracao_em_modo_llt,3,941,1,1,1,98
extracao_em_modo_llt,3,942,1,1,1,98
extracao_em_modo_llt,3,943,1,1,1,98
extracao_em_modo_llt,3,944,1,1,1,98
extracao_em_modo_llt,3,945,1,1,1,98
extracao_em_modo_llt,3,946,1,1,1,98
extracao_em_modo_llt,3,947,1,1,1,98
extracao_em_modo_llt,3,948,1,1,1,98
extracao_em_modo_llt,3,949,1,1,1,98
extracao_em_modo_llt,3,950,1,1,1,98
extracao_em_modo_llt,3,951,1,1,1,98
extracao_em_modo_llt,3,952,1,1,1,98
extracao_em_modo_llt,3,953,1,1,1,98
extracao_em_modo_llt,3,954,1,1,1,98
extracao_em_modo_llt,3,955,1,1,1,98
extracao_em_modo_llt,3,956,1,1,1,98
extracao_em_modo_llt,3,957,1,1,1,98
extracao_em_modo_llt,3,958,1,1,1,98
extracao_em_modo_llt,3,959,1,1,1,98
extracao_em_modo_llt,3,960,1,1,1,98
extracao_em_modo_llt,3,961,1,1,1,98
extracao_em_modo_llt,3,962,1,1,1,98
extracao_em_modo_llt,3,963,1,1,1,98
extracao_em_modo_llt,3,964,1,1,1,98
extracao_em_modo_llt,3,965,1,1,1,98
extracao_em_modo_llt,3,966,1,1,1,98
extracao_em_modo_llt,3,967,1,1,1,98
extracao_em_modo_llt,3,968,1,1,1,98
extracao_em_modo_llt,3,969,1,1,1,98
extracao_em_modo_llt,3,970,1,1,1,98
extracao_em_modo_llt,3,971,1,1,1,98
extracao_em_modo_llt,3,972,1,1,1,98
extracao_em_modo_llt,3,973,1,1,1,98
extracao_em_modo_llt,3,974,1,1,1,98
extracao_em_modo_llt,3,975,1,1,1,98
extracao_em_modo_llt,3,976,1,1,1,98
extracao_em_modo_llt,3,977,1,1,1,98
extracao_em_modo_llt,3,978,1,1,1,98
extracao_em_modo_llt,3,979,1,1,1,98
extracao_em_modo_llt,3,980,1,1,1,98
extracao_em_modo_llt,3,981,1,1,1,98
extracao_em_modo_llt,3,982,1,1,1,98
extracao_em_modo_llt,3,983,1,1,1,98
extracao_em_modo_llt,3,984,1,1,1,98
extracao_em_modo_llt,3,985,1,1,1,98
extracao_em_modo_llt,3,986,1,1,1,98
extracao_em_modo_llt,3,987,1,1,1,98
extracao_em_modo_llt,3,988,1,1,1,98
extracao_em_modo_llt,3,989,1,1,1,98
extracao_em_modo_llt,3,990,1,1,1,98
extracao_em_modo_llt,3,991,1,1,1,98
extracao_em_modo_llt,3,992,1,1,1,98
extracao_em_modo_llt,3,993,1,1,1,98
extracao_em_modo_llt,3,994,2,1,1,98
extracao_em_modo_llt,3,995,1,1,1,98
extracao_em_modo_llt,3,996,1,1,1,98
extracao_em_modo_llt,3,997,1,1,1,98
extracao_em_modo_llt,3,998,1,1,1,98
extracao_em_modo_llt,3,999,1,1,1,98
extracao_em_modo_llt,3,1000,1,1,1,98
extracao_em_modo_llt,3,1001,1,1,1,98
extracao_em_modo_llt,3,1002,1,1,1,98
extracao_em_modo_llt,3,1003,1,1,1,98
extracao_em_modo_llt,3,1004,1,1,1,98
extracao_em_modo_llt,3,1005,1,1,1,98
extracao_em_modo_llt,3,1006,1,1,1,98
extracao_em_modo_llt,3,1007,1,1,1,98
extracao_em_modo_llt,3,1008,1,1,1,98
extracao_em_modo_llt,3,1009,1,1,1,98
extracao_em_modo_llt,3,1010,1,1,1,98
extracao_em_modo_llt,3,1011,1,1,1,98
extracao_em_modo_llt,3,1012,1,1,1,98
extracao_em_modo_llt,3,1013,1,1,1,98
extracao_em_modo_llt,3,1014,1,1,1,98
extracao_em_modo_llt,3,1015,1,1,1,98
extracao_em_modo_llt,3,1016,1,1,1,98
extracao_em_modo_llt,3,1017,1,1,1,98
extracao_em_modo_llt,3,1018,1,1,1,98
extracao_em_modo_llt,3,1019,1,1,1,98
extracao_em_modo_llt,3,1020,1,1,1,98
extracao_em_modo_llt,3,1021,1,1,1,98
extracao_em_modo_llt,3,1022,1,1,1,98
extracao_em_modo_llt,3,1023,1,1,1,98
extracao_em_modo_llt,3,1024,1,1,1,98
extracao_em_modo_llt,3,1025,1,1,1,98
extracao_em_modo_llt,3,1026,1,1,1,98
extracao_em_modo_llt,3,1027,1,1,1,98
extracao_em_modo_llt,3,1028,1,1,1,98
extracao_em_modo_llt,3,1029,1,1,1,98
extracao_em_modo_llt,3,1030,1,1,1,98
extracao_em_modo_llt,3,1031,1,1,1,98
extracao_em_modo_llt,3,1032,1,1,1,98
extracao_em_modo_llt,3,1033,1,1,1,98
extracao_em_modo_llt,3,1034,1,1,1,98
extracao_em_modo_llt,3,1035,1,1,1,98
extracao_em_modo_llt,3,1036,1,1,1,98
extracao_em_modo_llt,3,1037,1,1,1,98
extracao_em_modo_llt,3,1038,1,1,1,98
extracao_em_modo_llt,3,1039,1,1,1,98
extracao_em_modo_llt,3,1040,1,1,1,98
extracao_em_modo_llt,3,1041,1,1,1,98
extracao_em_modo_llt,3,1042,1,1,1,98
extracao_em_modo_llt,3,1043,1,1,1,98
extracao_em_modo_llt,3,1044,1,1,1,98
extracao_em_modo_llt,3,1045,1,1,1,98
extracao_em_modo_llt,3,1046,1,1,1,98
extracao_em_modo_llt,3,1047,1,1,1,98
extracao_em_modo_llt,3,1048,1,1,1,98
extracao_em_modo_llt,3,1049,1,1,1,98
extracao_em_modo_llt,3,1050,1,1,1,98
extracao_em_modo_llt,3,1051,1,1,1,98
extracao_em_modo_llt,3,1052,1,1,1,98
extracao_em_modo_llt,3,1053,1,1,1,98
extracao_em_modo_llt,3,1054,1,1,1,98
extracao_em_modo_llt,3,1055,1,1,1,98
extracao_em_modo_llt,3,1056,1,1,1,98
extracao_em_modo_llt,3,1057,1,1,1,98
extracao_em_modo_llt,3,1058,1,1,1,98
extracao_em_modo_llt,3,1059,1,1,1,98
extracao_em_modo_llt,3,1060,1,1,1,98
extracao_em_modo_llt,3,1061,1,1,1,98
extracao_em_modo_llt,3,1062,1,1,1,98
extracao_em_modo_llt,3,1063,1,1,1,98
extracao_em_modo_llt,3,1064,1,1,1,98
extracao_em_modo_llt,3,1065,1,1,1,98
extracao_em_modo_llt,3,1066,1,1,1,98
extracao_em_modo_llt,3,1067,1,1,1,98
extracao_em_modo_llt,3,1068,1,1,1,98
extracao_em_modo_llt,3,1069,1,1,1,98
extracao_em_modo_llt,3,1070,1,1,1,98
extracao_em_modo_llt,3,1071,1,1,1,98
extracao_em_modo_llt,3,1072,1,1,1,98
extracao_em_modo_llt,3,1073,1,1,1,98
extracao_em_modo_llt,3,1074,1,1,1,98
extracao_em_modo_llt,3,1075,1,1,1,98
extracao_em_modo_llt,3,1076,1,1,1,98
extracao_em_modo_llt,3,1077,1,1,1,98
extracao_em_modo_llt,3,1078,1,1,1,98
extracao_em_modo_llt,3,1079,1,1,1,98
extracao_em_modo_llt,3,1080,1,1,1,98
extracao_em_modo_llt,3,1081,1,1,1,98
extracao_em_modo_llt,3,1082,1,1,1,98
extracao_em_modo_llt,3,1083,1,1,1,98
extracao_em_modo_llt,3,1084,1,1,1,98
extracao_em_modo_llt,3,1085,1,1,1,98
extracao_em_modo_llt,3,1086,1,1,1,98
extracao_em_modo_llt,3,1087,1,1,1,98
extracao_em_modo_llt,3,1088,1,1,1,98
extracao_em_modo_llt,3,1089,1,1,1,98
extracao_em_modo_llt,3,1090,1,1,1,98
extracao_em_modo_llt,3,1091,1,1,1,98
extracao_em_modo_llt,3,1092,1,1,1,98
extracao_em_modo_llt,3,1093,1,1,1,98
extracao_em_modo_llt,3,1094,1,1,1,98
extracao_em_modo_llt,3,1095,1,1,1,98
extracao_em_modo_llt,3,1096,1,1,1,98
extracao_em_modo_llt,3,1097,1,1,1,98
extracao_em_modo_llt,3,1098,1,1,1,98
extracao_em_modo_llt,3,1099,1,1,1,98
extracao_em_modo_llt,3,1100,1,1,1,98
extracao_em_modo_llt,3,1101,1,1,1,98
extracao_em_modo_llt,3,1102,1,1,1,98
extracao_em_modo_llt,3,1103,1,1,1,98
extracao_em_modo_llt,3,1104,1,1,1,98
extracao_em_modo_llt,3,1105,1,1,1,98
extracao_em_modo_llt,3,1106,1,1,1,98
extracao_em_modo_llt,3,1107,1,1,1,98
extracao_em_modo_llt,3,1108,1,1,1,98
extracao_em_modo_llt,3,1109,1,1,1,98
extracao_em_modo_llt,3,1110,1,1,1,98
extracao_em_modo_llt,3,1111,1,1,1,98
extracao_em_modo_llt,3,1112,1,1,1,98
extracao_em_modo_llt,3,1113,1,1,1,98
extracao_em_modo_llt,3,1114,1,1,1,98
extracao_em_modo_llt,3,1115,1,1,1,98
extracao_em_modo_llt,3,1116,1,1,1,98
extracao_em_modo_llt,3,1117,1,1,1,98
extracao_em_modo_llt,3,1118,1,1,1,98
extracao_em_modo_llt,3,1119,1,1,1,98
extracao_em_modo_llt,3,1120,1,1,1,98
extracao_em_modo_llt,3,1121,1,1,1,98
extracao_em_modo_llt,3,1122,1,1,1,98
extracao_em_modo_llt,3,1123,1,1,1,98
extracao_em_modo_llt,3,1124,1,1,1,98
extracao_em_modo_llt,3,1125,1,1,1,98
extracao_em_modo_llt,3,1126,1,1,1,98
extracao_em_modo_llt,3,1127,1,1,1,98
extracao_em_modo_llt,3,1128,1,1,1,98
extracao_em_modo_llt,3,1129,1,1,1,98
extracao_em_modo_llt,3,1130,2,1,1,98
extracao_em_modo_llt,3,1131,1,1,1,98
extracao_em_modo_llt,3,1132,1,1,1,98
extracao_em_modo_llt,3,1133,1,1,1,98
extracao_em_modo_llt,3,1134,1,1,1,98
extracao_em_modo_llt,3,1135,1,1,1,98
extracao_em_modo_llt,3,1136,1,1,1,98
extracao_em_modo_llt,3,1137,1,1,1,98
extracao_em_modo_llt,3,1138,1,1,1,98
extracao_em_modo_llt,3,1139,1,1,1,98
extracao_em_modo_llt,3,1140,1,1,1,98
extracao_em_modo_llt,3,1141,1,1,1,98
extracao_em_modo_llt,3,1142,1,1,1,98
extracao_em_modo_llt,3,1143,1,1,1,98
extracao_em_modo_llt,3,1144,1,1,1,98
extracao_em_modo_llt,3,1145,1,1,1,98
extracao_em_modo_llt,3,1146,1,1,1,98
extracao_em_modo_llt,3,1147,1,1,1,98
extracao_em_modo_llt,3,1148,1,1,1,98
extracao_em_modo_llt,3,1149,1,1,1,98
extracao_em_modo_llt,3,1150,1,1,1,98
extracao_em_modo_llt,3,1151,1,1,1,98
extracao_em_modo_llt,3,1152,1,1,1,98
extracao_em_modo_llt,3,1153,1,1,1,98
extracao_em_modo_llt,3,1154,1,1,1,98
extracao_em_modo_llt,3,1155,1,1,1,98
extracao_em_modo_llt,3,1156,1,1,1,98
extracao_em_modo_llt,3,1157,1,1,1,98
extracao_em_modo_llt,3,1158,1,1,1,98
extracao_em_modo_llt,3,1159,1,1,1,98
extracao_em_modo_llt,3,1160,1,1,1,98
extracao_em_modo_llt,3,1161,1,1,1,98
extracao_em_modo_llt,3,1162,1,1,1,98
extracao_em_modo_llt,3,1163,1,1,1,98
extracao_em_modo_llt,3,1164,1,1,1,98
extracao_em_modo_llt,3,1165,1,1,1,98
extracao_em_modo_llt,3,1166,1,1,1,98
extracao_em_modo_llt,3,1167,1,1,1,98
extracao_em_modo_llt,3,1168,1,1,1,98
extracao_em_modo_llt,3,1169,1,1,1,98
extracao_em_modo_llt,3,1170,1,1,1,98
extracao_em_modo_llt,3,1171,1,1,1,98
extracao_em_modo_llt,3,1172,1,1,1,98
extracao_em_modo_llt,3,1173,1,1,1,98
extracao_em_modo_llt,3,1174,1,1,1,98
extracao_em_modo_llt,3,1175,1,1,1,98
extracao_em_modo_llt,3,1176,1,1,1,98
extracao_em_modo_llt,3,1177,1,1,1,98
extracao_em_modo_llt,3,1178,1,1,1,98
extracao_em_modo_llt,3,1179,1,1,1,98
extracao_em_modo_llt,3,1180,1,1,1,98
extracao_em_modo_llt,3,1181,1,1,1,98
extracao_em_modo_llt,3,1182,1,1,1,98
extracao_em_modo_llt,3,1183,1,1,1,98
extracao_em_modo_llt,3,1184,1,1,1,98
extracao_em_modo_llt,3,1185,1,1,1,98
extracao_em_modo_llt,3,1186,1,1,1,98
extracao_em_modo_llt,3,1187,1,1,1,98
extracao_em_modo_llt,3,1188,1,1,1,98
extracao_em_modo_llt,3,1189,1,1,1,98
extracao_em_modo_llt,3,1190,1,1,1,98
extracao_em_modo_llt,3,1191,1,1,1,98
extracao_em_modo_llt,3,1192,1,1,1,98
extracao_em_modo_llt,3,1193,1,1,1,98
extracao_em_modo_llt,3,1194,1,1,1,98
extracao_em_modo_llt,3,1195,1,1,1,98
extracao_em_modo_llt,3,1196,1,1,1,98
extracao_em_modo_llt,3,1197,1,1,1,98
extracao_em_modo_llt,3,1198,1,1,1,98
extracao_em_modo_llt,3,1199,1,1,1,98
extracao_em_modo_llt,3,1200,1,1,1,98
extracao_em_modo_llt,3,1201,1,1,1,98
extracao_em_modo_llt,3,1202,1,1,1,98
extracao_em_modo_llt,3,1203,1,1,1,98
extracao_em_modo_llt,3,1204,1,1,1,98
extracao_em_modo_llt,3,1205,1,1,1,98
extracao_em_modo_llt,3,1206,1,1,1,98
extracao_em_modo_llt,3,1207,1,1,1,98
extracao_em_modo_llt,3,1208,1,1,1,98
extracao_em_modo_llt,3,1209,1,1,1,98
extracao_em_modo_llt,3,1210,1,1,1,98
extracao_em_modo_llt,3,1211,1,1,1,98
extracao_em_modo_llt,3,1212,1,1,1,98
extracao_em_modo_llt,3,1213,1,1,1,98
extracao_em_modo_llt,3,1214,1,1,1,98
extracao_em_modo_llt,3,1215,1,1,1,98
extracao_em_modo_llt,3,1216,1,1,1,98
extracao_em_modo_llt,3,1217,1,1,1,98
extracao_em_modo_llt,3,1218,1,1,1,98
extracao_em_modo_llt,3,1219,1,1,1,98
extracao_em_modo_llt,3,1220,1,1,1,98
extracao_em_modo_llt,3,1221,1,1,1,98
extracao_em_modo_llt,3,1222,1,1,1,98
extracao_em_modo_llt,3,1223,1,1,1,98
extracao_em_modo_llt,3,1224,1,1,1,98
extracao_em_modo_llt,3,1225,1,1,1,98
extracao_em_modo_llt,3,1226,1,1,1,98
extracao_em_modo_llt,3,1227,1,1,1,98
extracao_em_modo_llt,3,1228,1,1,1,98
extracao_em_modo_llt,3,1229,1,1,1,98
extracao_em_modo_llt,3,1230,1,1,1,98
extracao_em_modo_llt,3,1231,1,1,1,98
extracao_em_modo_llt,3,1232,1,1,1,98
extracao_em_modo_llt,3,1233,1,1,1,98
extracao_em_modo_llt,3,1234,1,1,1,98
extracao_em_modo_llt,3,1235,1,1,1,98
extracao_em_modo_llt,3,1236,1,1,1,98
extracao_em_modo_llt,3,1237,1,1,1,98
extracao_em_modo_llt,3,1238,1,1,1,98
extracao_em_modo_llt,3,1239,1,1,1,98
extracao_em_modo_llt,3,1240,1,1,1,98
extracao_em_modo_llt,3,1241,1,1,1,98
extracao_em_modo_llt,3,1242,1,1,1,98
extracao_em_modo_llt,3,1243,1,1,1,98
extracao_em_modo_llt,3,1244,1,1,1,98
extracao_em_modo_llt,3,1245,1,1,1,98
extracao_em_modo_llt,3,1246,1,1,1,98
extracao_em_modo_llt,3,1247,1,1,1,98
extracao_em_modo_llt,3,1248,1,1,1,98
extracao_em_modo_llt,3,1249,1,1,1,98
extracao_em_modo_llt,3,1250,1,1,1,98
extracao_em_modo_llt,3,1251,1,1,1,98
extracao_em_modo_llt,3,1252,1,1,1,98
extracao_em_modo_llt,3,1253,1,1,1,98
extracao_em_modo_llt,3,1254,1,1,1,98
extracao_em_modo_llt,3,1255,1,1,1,98
extracao_em_modo_llt,3,1256,1,1,1,98
extracao_em_modo_llt,3,1257,1,1,1,98
extracao_em_modo_llt,3,1258,1,1,1,98
extracao_em_modo_llt,3,1259,1,1,1,98
extracao_em_modo_llt,3,1260,1,1,1,98
extracao_em_modo_llt,3,1261,1,1,1,98
extracao_em_modo_llt,3,1262,1,1,1,98
extracao_em_modo_llt,3,1263,1,1,1,98
extracao_em_modo_llt,3,1264,1,1,1,98
extracao_em_modo_llt,3,1265,1,1,1,98
extracao_em_modo_llt,3,1266,1,1,1,98
extracao_em_modo_llt,3,1267,2,1,1,98
extracao_em_modo_llt,3,1268,1,1,1,98
extracao_em_modo_llt,3,1269,1,1,1,98
extracao_em_modo_llt,3,1270,1,1,1,98
extracao_em_modo_llt,3,1271,1,1,1,98
extracao_em_modo_llt,3,1272,1,1,1,98
extracao_em_modo_llt,3,1273,1,1,1,98
extracao_em_modo_llt,3,1274,1,1,1,98
extracao_em_modo_llt,3,1275,1,1,1,98
extracao_em_modo_llt,3,1276,1,1,1,98
extracao_em_modo_llt,3,1277,1,1,1,98
extracao_em_modo_llt,3,1278,1,1,1,98
extracao_em_modo_llt,3,1279,1,1,1,98
extracao_em_modo_llt,3,1280,1,1,1,98
extracao_em_modo_llt,3,1281,1,1,1,98
extracao_em_modo_llt,3,1282,1,1,1,98
extracao_em_modo_llt,3,1283,1,1,1,98
extracao_em_modo_llt,3,1284,1,1,1,98
extracao_em_modo_llt,3,1285,1,1,1,98
extracao_em_modo_llt,3,1286,1,1,1,98
extracao_em_modo_llt,3,1287,1,1,1,98
extracao_em_modo_llt,3,1288,1,1,1,98
extracao_em_modo_llt,3,1289,1,1,1,98
extracao_em_modo_llt,3,1290,1,1,1,98
extracao_em_modo_llt,3,1291,1,1,1,98
extracao_em_modo_llt,3,1292,1,1,1,98
extracao_em_modo_llt,3,1293,1,1,1,98
extracao_em_modo_llt,3,1294,1,1,1,98
extracao_em_modo_llt,3,1295,1,1,1,98
extracao_em_modo_llt,3,1296,1,1,1,98
extracao_em_modo_llt,3,1297,1,1,1,98
extracao_em_modo_llt,3,1298,1,1,1,98
extracao_em_modo_llt,3,1299,1,1,1,98
extracao_em_modo_llt,3,1300,1,1,1,98
extracao_em_modo_llt,3,1301,1,1,1,98
extracao_em_modo_llt,3,1302,1,1,1,98
extracao_em_modo_llt,3,1303,1,1,1,98
extracao_em_modo_llt,3,1304,1,1,1,98
extracao_em_modo_llt,3,1305,1,1,1,98
extracao_em_modo_llt,3,1306,1,1,1,98
extracao_em_modo_llt,3,1307,1,1,1,98
extracao_em_modo_llt,3,1308,1,1,1,98
extracao_em_modo_llt,3,1309,1,1,1,98
extracao_em_modo_llt,3,1310,1,1,1,98
extracao_em_modo_llt,3,1311,1,1,1,98
extracao_em_modo_llt,3,1312,1,1,1,98
extracao_em_modo_llt,3,1313,1,1,1,98
extracao_em_modo_llt,3,1314,1,1,1,98
extracao_em_modo_llt,3,1315,1,1,1,98
extracao_em_modo_llt,3,1316,1,1,1,98
extracao_em_modo_llt,3,1317,1,1,1,98
extracao_em_modo_llt,3,1318,1,1,1,98
extracao_em_modo_llt,3,1319,1,1,1,98
extracao_em_modo_llt,3,1320,1,1,1,98
extracao_em_modo_llt,3,1321,1,1,1,98
extracao_em_modo_llt,3,1322,1,1,1,98
extracao_em_modo_llt,3,1323,1,1,1,98
extracao_em_modo_llt,3,1324,1,1,1,98
extracao_em_modo_llt,3,1325,1,1,1,98
extracao_em_modo_llt,3,1326,1,1,1,98
extracao_em_modo_llt,3,1327,1,1,1,98
extracao_em_modo_llt,3,1328,1,1,1,98
extracao_em_modo_llt,3,1329,1,1,1,98
extracao_em_modo_llt,3,1330,1,1,1,98
extracao_em_modo_llt,3,1331,1,1,1,98
extracao_em_modo_llt,3,1332,1,1,1,98
extracao_em_modo_llt,3,1333,1,1,1,98
extracao_em_modo_llt,3,1334,1,1,1,98
extracao_em_modo_llt,3,1335,1,1,1,98
extracao_em_modo_llt,3,1336,1,1,1,98
extracao_em_modo_llt,3,1337,1,1,1,98
extracao_em_modo_llt,3,1338,1,1,1,98
extracao_em_modo_llt,3,1339,1,1,1,98
extracao_em_modo_llt,3,1340,1,1,1,98
extracao_em_modo_llt,3,1341,1,1,1,98
extracao_em_modo_llt,3,1342,1,1,1,98
extracao_em_modo_llt,3,1343,1,1,1,98
extracao_em_modo_llt,3,1344,1,1,1,98
extracao_em_modo_llt,3,1345,1,1,1,98
extracao_em_modo_llt,3,1346,1,1,1,98
extracao_em_modo_llt,3,1347,1,1,1,98
extracao_em_modo_llt,3,1348,1,1,1,98
extracao_em_modo_llt,3,1349,1,1,1,98
extracao_em_modo_llt,3,1350,1,1,1,98
extracao_em_modo_llt,3,1351,1,1,1,98
extracao_em_modo_llt,3,1352,1,1,1,98
extracao_em_modo_llt,3,1353,1,1,1,98
extracao_em_modo_llt,3,1354,1,1,1,98
extracao_em_modo_llt,3,1355,1,1,1,98
extracao_em_modo_llt,3,1356,1,1,1,98
extracao_em_modo_llt,3,1357,1,1,1,98
extracao_em_modo_llt,3,1358,1,1,1,98
extracao_em_modo_llt,3,1359,1,1,1,98
extracao_em_modo_llt,3,1360,1,1,1,98
extracao_em_modo_llt,3,1361,1,1,1,98
extracao_em_modo_llt,3,1362,1,1,1,98
extracao_em_modo_llt,3,1363,1,1,1,98
extracao_em_modo_llt,3,1364,1,1,1,98
extracao_em_modo_llt,3,1365,1,1,1,98
extracao_em_modo_llt,3,1366,1,1,1,98
extracao_em_modo_llt,3,1367,1,1,1,98
extracao_em_modo_llt,3,1368,1,1,1,98
extracao_em_modo_llt,3,1369,1,1,1,98
extracao_em_modo_llt,3,1370,1,1,1,98
extracao_em_modo_llt,3,1371,1,1,1,98
extracao_em_modo_llt,3,1372,1,1,1,98
extracao_em_modo_llt,3,1373,1,1,1,98
extracao_em_modo_llt,3,1374,1,1,1,98
extracao_em_modo_llt,3,1375,1,1,1,98
extracao_em_modo_llt,3,1376,1,1,1,98
extracao_em_modo_llt,3,1377,1,1,1,98
extracao_em_modo_llt,3,1378,1,1,1,98
extracao_em_modo_llt,3,1379,1,1,1,98
extracao_em_modo_llt,3,1380,1,1,1,98
extracao_em_modo_llt,3,1381,1,1,1,98
extracao_em_modo_llt,3,1382,1,1,1,98
extracao_em_modo_llt,3,1383,1,1,1,98
extracao_em_modo_llt,3,1384,1,1,1,98
extracao_em_modo_llt,3,1385,1,1,1,98
extracao_em_modo_llt,3,1386,1,1,1,98
extracao_em_modo_llt,3,1387,1,1,1,98
extracao_em_modo_llt,3,1388,1,1,1,98
extracao_em_modo_llt,3,1389,1,1,1,98
extracao_em_modo_llt,3,1390,1,1,1,98
extracao_em_modo_llt,3,1391,1,1,1,98
extracao_em_modo_llt,3,1392,1,1,1,98
extracao_em_modo_llt,3,1393,1,1,1,98
extracao_em_modo_llt,3,1394,1,1,1,98
extracao_em_modo_llt,3,1395,1,1,1,98
extracao_em_modo_llt,3,1396,1,1,1,98
extracao_em_modo_llt,3,1397,1,1,1,98
extracao_em_modo_llt,3,1398,1,1,1,98
extracao_em_modo_llt,3,1399,1,1,1,98
extracao_em_modo_llt,3,1400,1,1,1,98
extracao_em_modo_llt,3,1401,1,1,1,98
extracao_em_modo_llt,3,1402,1,1,1,98
extracao_em_modo_llt,3,1403,1,1,1,98
extracao_em_modo_llt,3,1404,1,1,1,98
extracao_em_modo_llt,3,1405,1,1,1,98
extracao_em_modo_llt,3,1406,1,1,1,98
extracao_em_modo_llt,3,1407,1,1,1,98
extracao_em_modo_llt,3,1408,1,1,1,98
extracao_em_modo_llt,3,1409,1,1,1,98
extracao_em_modo_llt,3,1410,1,1,1,98
extracao_em_modo_llt,3,1411,1,1,1,98
extracao_em_modo_llt,3,1412,1,1,1,98
extracao_em_modo_llt,3,1413,1,1,1,98
extracao_em_modo_llt,3,1414,1,1,1,98
extracao_em_modo_llt,3,1415,1,1,1,98
extracao_em_modo_llt,3,1416,1,1,1,98
extracao_em_modo_llt,3,1417,1,1,1,98
extracao_em_modo_llt,3,1418,1,1,1,98
extracao_em_modo_llt,3,1419,1,1,1,98
extracao_em_modo_llt,3,1420,1,1,1,98
extracao_em_modo_llt,3,1421,1,1,1,98
extracao_em_modo_llt,3,1422,1,1,1,98
extracao_em_modo_llt,3,1423,2,1,1,98
extracao_em_modo_llt,3,1424,1,1,1,98
extracao_em_modo_llt,3,1425,1,1,1,98
extracao_em_modo_llt,3,1426,1,1,1,98
extracao_em_modo_llt,3,1427,1,1,1,98
extracao_em_modo_llt,3,1428,1,1,1,98
extracao_em_modo_llt,3,1429,1,1,1,98
extracao_em_modo_llt,3,1430,1,1,1,98
extracao_em_modo_llt,3,1431,1,1,1,98
extracao_em_modo_llt,3,1432,1,1,1,98
extracao_em_modo_llt,3,1433,1,1,1,98
extracao_em_modo_llt,3,1434,1,1,1,98
extracao_em_modo_llt,3,1435,1,1,1,98
extracao_em_modo_llt,3,1436,1,1,1,98
extracao_em_modo_llt,3,1437,1,1,1,98
extracao_em_modo_llt,3,1438,1,1,1,98
extracao_em_modo_llt,3,1439,1,1,1,98
extracao_em_modo_llt,3,1440,1,1,1,98
extracao_em_modo_llt,3,1441,1,1,1,98
extracao_em_modo_llt,3,1442,1,1,1,98
extracao_em_modo_llt,3,1443,1,1,1,98
extracao_em_modo_llt,3,1444,1,1,1,98
extracao_em_modo_llt,3,1445,1,1,1,98
extracao_em_modo_llt,3,1446,1,1,1,98
extracao_em_modo_llt,3,1447,1,1,1,98
extracao_em_modo_llt,3,1448,1,1,1,98
extracao_em_modo_llt,3,1449,1,1,1,98
extracao_em_modo_llt,3,1450,1,1,1,98
extracao_em_modo_llt,3,1451,1,1,1,98
extracao_em_modo_llt,3,1452,1,1,1,98
extracao_em_modo_llt,3,1453,1,1,1,98
extracao_em_modo_llt,3,1454,1,1,1,98
extracao_em_modo_llt,3,1455,1,1,1,98
extracao_em_modo_llt,3,1456,1,1,1,98
extracao_em_modo_llt,3,1457,1,1,1,98
extracao_em_modo_llt,3,1458,1,1,1,98
extracao_em_modo_llt,3,1459,1,1,1,98
extracao_em_modo_llt,3,1460,1,1,1,98
extracao_em_modo_llt,3,1461,1,1,1,98
extracao_em_modo_llt,3,1462,1,1,1,98
extracao_em_modo_llt,3,1463,1,1,1,98
extracao_em_modo_llt,3,1464,1,1,1,98
extracao_em_modo_llt,3,1465,1,1,1,98
extracao_em_modo_llt,3,1466,1,1,1,98
extracao_em_modo_llt,3,1467,1,1,1,98
extracao_em_modo_llt,3,1468,1,1,1,98
extracao_em_modo_llt,3,1469,1,1,1,98
extracao_em_modo_llt,3,1470,1,1,1,98
extracao_em_modo_llt,3,1471,1,1,1,98
extracao_em_modo_llt,3,1472,1,1,1,98
extracao_em_modo_llt,3,1473,1,1,1,98
extracao_em_modo_llt,3,1474,1,1,1,98
extracao_em_modo_llt,3,1475,1,1,1,98
extracao_em_modo_llt,3,1476,1,1,1,98
extracao_em_modo_llt,3,1477,1,1,1,98
extracao_em_modo_llt,3,1478,1,1,1,98
extracao_em_modo_llt,3,1479,1,1,1,98
extracao_em_modo_llt,3,1480,1,1,1,98
extracao_em_modo_llt,3,1481,1,1,1,98
extracao_em_modo_llt,3,1482,1,1,1,98
extracao_em_modo_llt,3,1483,1,1,1,98
