caso_de_uso,versao,caso_de_teste,classificacao,qtd_linhas_alteradas_no_modelo_mais_antigo,alteracoes_detectadas_na_metrica_da_ferramenta,total_linhas_no_modelo_mais_antigo
extracao_em_modo_llt,3,195,reutilizavel,1,1,98
extracao_em_modo_llt,3,196,reutilizavel,1,1,98
extracao_em_modo_llt,3,197,reutilizavel,1,1,98
extracao_em_modo_llt,3,198,reutilizavel,1,1,98
extracao_em_modo_llt,3,199,reutilizavel,1,1,98
extracao_em_modo_llt,3,200,reutilizavel,1,1,98
extracao_em_modo_llt,3,201,reutilizavel,1,1,98
extracao_em_modo_llt,3,202,reutilizavel,1,1,98
extracao_em_modo_llt,3,203,reutilizavel,1,1,98
extracao_em_modo_llt,3,204,reutilizavel,1,1,98
extracao_em_modo_llt,3,205,reutilizavel,1,1,98
extracao_em_modo_llt,3,206,reutilizavel,1,1,98
extracao_em_modo_llt,3,207,reutilizavel,1,1,98
extracao_em_modo_llt,3,208,reutilizavel,1,1,98
extracao_em_modo_llt,3,209,reutilizavel,1,1,98
extracao_em_modo_llt,3,210,reutilizavel,1,1,98
extracao_em_modo_llt,3,211,reutilizavel,1,1,98
extracao_em_modo_llt,3,212,reutilizavel,1,1,98
extracao_em_modo_llt,3,213,reutilizavel,1,1,98
extracao_em_modo_llt,3,214,reutilizavel,1,1,98
extracao_em_modo_llt,3,215,reutilizavel,1,1,98
extracao_em_modo_llt,3,216,reutilizavel,1,1,98
extracao_em_modo_llt,3,217,reutilizavel,1,1,98
extracao_em_modo_llt,3,218,reutilizavel,1,1,98
extracao_em_modo_llt,3,219,reutilizavel,1,1,98
extracao_em_modo_llt,3,220,reutilizavel,1,1,98
extracao_em_modo_llt,3,221,reutilizavel,1,1,98
extracao_em_modo_llt,3,222,reutilizavel,1,1,98
extracao_em_modo_llt,3,223,reutilizavel,1,1,98
extracao_em_modo_llt,3,224,reutilizavel,1,1,98
extracao_em_modo_llt,3,225,reutilizavel,1,1,98
extracao_em_modo_llt,3,226,reutilizavel,1,1,98
extracao_em_modo_llt,3,227,reutilizavel,1,1,98
extracao_em_modo_llt,3,228,reutilizavel,1,1,98
extracao_em_modo_llt,3,229,reutilizavel,1,1,98
extracao_em_modo_llt,3,230,reutilizavel,1,1,98
extracao_em_modo_llt,3,231,reutilizavel,1,1,98
extracao_em_modo_llt,3,232,reutilizavel,1,1,98
extracao_em_modo_llt,3,233,reutilizavel,1,1,98
extracao_em_modo_llt,3,234,reutilizavel,1,1,98
extracao_em_modo_llt,3,235,reutilizavel,1,1,98
extracao_em_modo_llt,3,236,reutilizavel,1,1,98
extracao_em_modo_llt,3,237,reutilizavel,1,1,98
extracao_em_modo_llt,3,238,reutilizavel,1,1,98
extracao_em_modo_llt,3,239,reutilizavel,1,1,98
extracao_em_modo_llt,3,240,reutilizavel,1,1,98
extracao_em_modo_llt,3,241,reutilizavel,1,1,98
extracao_em_modo_llt,3,242,reutilizavel,1,1,98
extracao_em_modo_llt,3,243,reutilizavel,1,1,98
extracao_em_modo_llt,3,244,reutilizavel,1,1,98
extracao_em_modo_llt,3,245,reutilizavel,1,1,98
extracao_em_modo_llt,3,246,reutilizavel,1,1,98
extracao_em_modo_llt,3,247,reutilizavel,1,1,98
extracao_em_modo_llt,3,248,reutilizavel,1,1,98
extracao_em_modo_llt,3,249,reutilizavel,1,1,98
extracao_em_modo_llt,3,250,reutilizavel,1,1,98
extracao_em_modo_llt,3,251,reutilizavel,1,1,98
extracao_em_modo_llt,3,252,reutilizavel,1,1,98
extracao_em_modo_llt,3,253,reutilizavel,1,1,98
extracao_em_modo_llt,3,254,reutilizavel,1,1,98
extracao_em_modo_llt,3,255,reutilizavel,1,1,98
extracao_em_modo_llt,3,256,reutilizavel,1,1,98
extracao_em_modo_llt,3,257,reutilizavel,1,1,98
extracao_em_modo_llt,3,258,reutilizavel,1,1,98
extracao_em_modo_llt,3,259,reutilizavel,1,1,98
extracao_em_modo_llt,3,260,reutilizavel,1,1,98
extracao_em_modo_llt,3,261,reutilizavel,1,1,98
extracao_em_modo_llt,3,262,reutilizavel,1,1,98
extracao_em_modo_llt,3,263,reutilizavel,1,1,98
extracao_em_modo_llt,3,264,reutilizavel,1,1,98
extracao_em_modo_llt,3,265,reutilizavel,1,1,98
extracao_em_modo_llt,3,266,reutilizavel,1,1,98
extracao_em_modo_llt,3,267,reutilizavel,1,1,98
extracao_em_modo_llt,3,268,reutilizavel,1,1,98
extracao_em_modo_llt,3,269,reutilizavel,1,1,98
extracao_em_modo_llt,3,270,reutilizavel,1,1,98
extracao_em_modo_llt,3,271,reutilizavel,1,1,98
extracao_em_modo_llt,3,272,obsoleto_funcionalidade_alterada,1,1,98
extracao_em_modo_llt,3,273,reutilizavel,1,1,98
extracao_em_modo_llt,3,274,reutilizavel,1,1,98
extracao_em_modo_llt,3,275,reutilizavel,1,1,98
extracao_em_modo_llt,3,276,reutilizavel,1,1,98
extracao_em_modo_llt,3,277,reutilizavel,1,1,98
extracao_em_modo_llt,3,278,reutilizavel,1,1,98
extracao_em_modo_llt,3,279,reutilizavel,1,1,98
extracao_em_modo_llt,3,280,reutilizavel,1,1,98
extracao_em_modo_llt,3,281,reutilizavel,1,1,98
extracao_em_modo_llt,3,282,reutilizavel,1,1,98
extracao_em_modo_llt,3,283,reutilizavel,1,1,98
extracao_em_modo_llt,3,284,reutilizavel,1,1,98
extracao_em_modo_llt,3,285,reutilizavel,1,1,98
extracao_em_modo_llt,3,286,reutilizavel,1,1,98
extracao_em_modo_llt,3,287,reutilizavel,1,1,98
extracao_em_modo_llt,3,288,reutilizavel,1,1,98
extracao_em_modo_llt,3,289,reutilizavel,1,1,98
extracao_em_modo_llt,3,290,reutilizavel,1,1,98
extracao_em_modo_llt,3,291,reutilizavel,1,1,98
extracao_em_modo_llt,3,292,reutilizavel,1,1,98
extracao_em_modo_llt,3,293,reutilizavel,1,1,98
extracao_em_modo_llt,3,294,reutilizavel,1,1,98
extracao_em_modo_llt,3,295,reutilizavel,1,1,98
extracao_em_modo_llt,3,296,reutilizavel,1,1,98
extracao_em_modo_llt,3,297,reutilizavel,1,1,98
extracao_em_modo_llt,3,298,reutilizavel,1,1,98
extracao_em_modo_llt,3,299,reutilizavel,1,1,98
extracao_em_modo_llt,3,300,reutilizavel,1,1,98
extracao_em_modo_llt,3,301,reutilizavel,1,1,98
extracao_em_modo_llt,3,302,reutilizavel,1,1,98
extracao_em_modo_llt,3,303,reutilizavel,1,1,98
extracao_em_modo_llt,3,304,reutilizavel,1,1,98
extracao_em_modo_llt,3,305,reutilizavel,1,1,98
extracao_em_modo_llt,3,306,reutilizavel,1,1,98
extracao_em_modo_llt,3,307,reutilizavel,1,1,98
extracao_em_modo_llt,3,308,reutilizavel,1,1,98
extracao_em_modo_llt,3,309,reutilizavel,1,1,98
extracao_em_modo_llt,3,310,reutilizavel,1,1,98
extracao_em_modo_llt,3,311,reutilizavel,1,1,98
extracao_em_modo_llt,3,312,reutilizavel,1,1,98
extracao_em_modo_llt,3,313,reutilizavel,1,1,98
extracao_em_modo_llt,3,314,reutilizavel,1,1,98
extracao_em_modo_llt,3,315,reutilizavel,1,1,98
extracao_em_modo_llt,3,316,reutilizavel,1,1,98
extracao_em_modo_llt,3,317,reutilizavel,1,1,98
extracao_em_modo_llt,3,318,reutilizavel,1,1,98
extracao_em_modo_llt,3,319,reutilizavel,1,1,98
extracao_em_modo_llt,3,320,reutilizavel,1,1,98
extracao_em_modo_llt,3,321,reutilizavel,1,1,98
extracao_em_modo_llt,3,322,reutilizavel,1,1,98
extracao_em_modo_llt,3,323,reutilizavel,1,1,98
extracao_em_modo_llt,3,324,reutilizavel,1,1,98
extracao_em_modo_llt,3,325,reutilizavel,1,1,98
extracao_em_modo_llt,3,326,reutilizavel,1,1,98
extracao_em_modo_llt,3,327,reutilizavel,1,1,98
extracao_em_modo_llt,3,328,reutilizavel,1,1,98
extracao_em_modo_llt,3,329,reutilizavel,1,1,98
extracao_em_modo_llt,3,330,reutilizavel,1,1,98
extracao_em_modo_llt,3,331,reutilizavel,1,1,98
extracao_em_modo_llt,3,332,reutilizavel,1,1,98
extracao_em_modo_llt,3,333,reutilizavel,1,1,98
extracao_em_modo_llt,3,334,reutilizavel,1,1,98
extracao_em_modo_llt,3,335,reutilizavel,1,1,98
extracao_em_modo_llt,3,336,reutilizavel,1,1,98
extracao_em_modo_llt,3,337,reutilizavel,1,1,98
extracao_em_modo_llt,3,338,reutilizavel,1,1,98
extracao_em_modo_llt,3,339,reutilizavel,1,1,98
extracao_em_modo_llt,3,340,reutilizavel,1,1,98
extracao_em_modo_llt,3,341,reutilizavel,1,1,98
extracao_em_modo_llt,3,342,reutilizavel,1,1,98
extracao_em_modo_llt,3,343,reutilizavel,1,1,98
extracao_em_modo_llt,3,344,reutilizavel,1,1,98
extracao_em_modo_llt,3,345,reutilizavel,1,1,98
extracao_em_modo_llt,3,346,reutilizavel,1,1,98
extracao_em_modo_llt,3,347,reutilizavel,1,1,98
extracao_em_modo_llt,3,348,reutilizavel,1,1,98
extracao_em_modo_llt,3,349,reutilizavel,1,1,98
extracao_em_modo_llt,3,350,reutilizavel,1,1,98
extracao_em_modo_llt,3,351,reutilizavel,1,1,98
extracao_em_modo_llt,3,352,reutilizavel,1,1,98
extracao_em_modo_llt,3,353,reutilizavel,1,1,98
extracao_em_modo_llt,3,354,reutilizavel,1,1,98
extracao_em_modo_llt,3,355,reutilizavel,1,1,98
extracao_em_modo_llt,3,356,reutilizavel,1,1,98
extracao_em_modo_llt,3,357,reutilizavel,1,1,98
extracao_em_modo_llt,3,358,reutilizavel,1,1,98
extracao_em_modo_llt,3,359,reutilizavel,1,1,98
extracao_em_modo_llt,3,360,reutilizavel,1,1,98
extracao_em_modo_llt,3,361,reutilizavel,1,1,98
extracao_em_modo_llt,3,362,reutilizavel,1,1,98
extracao_em_modo_llt,3,363,reutilizavel,1,1,98
extracao_em_modo_llt,3,364,reutilizavel,1,1,98
extracao_em_modo_llt,3,365,reutilizavel,1,1,98
extracao_em_modo_llt,3,366,reutilizavel,1,1,98
extracao_em_modo_llt,3,367,reutilizavel,1,1,98
extracao_em_modo_llt,3,368,reutilizavel,1,1,98
extracao_em_modo_llt,3,369,reutilizavel,1,1,98
extracao_em_modo_llt,3,370,reutilizavel,1,1,98
extracao_em_modo_llt,3,371,reutilizavel,1,1,98
extracao_em_modo_llt,3,372,reutilizavel,1,1,98
extracao_em_modo_llt,3,373,reutilizavel,1,1,98
extracao_em_modo_llt,3,374,reutilizavel,1,1,98
extracao_em_modo_llt,3,375,reutilizavel,1,1,98
extracao_em_modo_llt,3,376,reutilizavel,1,1,98
extracao_em_modo_llt,3,377,reutilizavel,1,1,98
extracao_em_modo_llt,3,378,reutilizavel,1,1,98
extracao_em_modo_llt,3,379,reutilizavel,1,1,98
extracao_em_modo_llt,3,380,reutilizavel,1,1,98
extracao_em_modo_llt,3,381,reutilizavel,1,1,98
extracao_em_modo_llt,3,382,reutilizavel,1,1,98
extracao_em_modo_llt,3,383,reutilizavel,1,1,98
extracao_em_modo_llt,3,384,reutilizavel,1,1,98
extracao_em_modo_llt,3,385,reutilizavel,1,1,98
extracao_em_modo_llt,3,386,reutilizavel,1,1,98
extracao_em_modo_llt,3,387,reutilizavel,1,1,98
extracao_em_modo_llt,3,388,reutilizavel,1,1,98
extracao_em_modo_llt,3,389,reutilizavel,1,1,98
extracao_em_modo_llt,3,390,reutilizavel,1,1,98
extracao_em_modo_llt,3,391,reutilizavel,1,1,98
extracao_em_modo_llt,3,392,reutilizavel,1,1,98
extracao_em_modo_llt,3,393,reutilizavel,1,1,98
extracao_em_modo_llt,3,394,reutilizavel,1,1,98
extracao_em_modo_llt,3,395,reutilizavel,1,1,98
extracao_em_modo_llt,3,396,reutilizavel,1,1,98
extracao_em_modo_llt,3,397,reutilizavel,1,1,98
extracao_em_modo_llt,3,398,reutilizavel,1,1,98
extracao_em_modo_llt,3,399,reutilizavel,1,1,98
extracao_em_modo_llt,3,400,reutilizavel,1,1,98
extracao_em_modo_llt,3,401,reutilizavel,1,1,98
extracao_em_modo_llt,3,402,reutilizavel,1,1,98
extracao_em_modo_llt,3,403,reutilizavel,1,1,98
extracao_em_modo_llt,3,404,reutilizavel,1,1,98
extracao_em_modo_llt,3,405,reutilizavel,1,1,98
extracao_em_modo_llt,3,406,reutilizavel,1,1,98
extracao_em_modo_llt,3,407,reutilizavel,1,1,98
extracao_em_modo_llt,3,408,reutilizavel,1,1,98
extracao_em_modo_llt,3,409,obsoleto_funcionalidade_alterada,1,1,98
extracao_em_modo_llt,3,410,reutilizavel,1,1,98
extracao_em_modo_llt,3,411,reutilizavel,1,1,98
extracao_em_modo_llt,3,412,reutilizavel,1,1,98
extracao_em_modo_llt,3,413,reutilizavel,1,1,98
extracao_em_modo_llt,3,414,reutilizavel,1,1,98
extracao_em_modo_llt,3,415,reutilizavel,1,1,98
extracao_em_modo_llt,3,416,reutilizavel,1,1,98
extracao_em_modo_llt,3,417,reutilizavel,1,1,98
extracao_em_modo_llt,3,418,reutilizavel,1,1,98
extracao_em_modo_llt,3,419,reutilizavel,1,1,98
extracao_em_modo_llt,3,420,reutilizavel,1,1,98
extracao_em_modo_llt,3,421,reutilizavel,1,1,98
extracao_em_modo_llt,3,422,reutilizavel,1,1,98
extracao_em_modo_llt,3,423,reutilizavel,1,1,98
extracao_em_modo_llt,3,424,reutilizavel,1,1,98
extracao_em_modo_llt,3,425,reutilizavel,1,1,98
extracao_em_modo_llt,3,426,reutilizavel,1,1,98
extracao_em_modo_llt,3,427,reutilizavel,1,1,98
extracao_em_modo_llt,3,428,reutilizavel,1,1,98
extracao_em_modo_llt,3,429,reutilizavel,1,1,98
extracao_em_modo_llt,3,430,reutilizavel,1,1,98
extracao_em_modo_llt,3,431,reutilizavel,1,1,98
extracao_em_modo_llt,3,432,reutilizavel,1,1,98
extracao_em_modo_llt,3,433,reutilizavel,1,1,98
extracao_em_modo_llt,3,434,reutilizavel,1,1,98
extracao_em_modo_llt,3,435,reutilizavel,1,1,98
extracao_em_modo_llt,3,436,reutilizavel,1,1,98
extracao_em_modo_llt,3,437,reutilizavel,1,1,98
extracao_em_modo_llt,3,438,reutilizavel,1,1,98
extracao_em_modo_llt,3,439,reutilizavel,1,1,98
extracao_em_modo_llt,3,440,reutilizavel,1,1,98
extracao_em_modo_llt,3,441,reutilizavel,1,1,98
extracao_em_modo_llt,3,442,reutilizavel,1,1,98
extracao_em_modo_llt,3,443,reutilizavel,1,1,98
extracao_em_modo_llt,3,444,reutilizavel,1,1,98
extracao_em_modo_llt,3,445,reutilizavel,1,1,98
extracao_em_modo_llt,3,446,reutilizavel,1,1,98
extracao_em_modo_llt,3,447,reutilizavel,1,1,98
extracao_em_modo_llt,3,448,reutilizavel,1,1,98
extracao_em_modo_llt,3,449,reutilizavel,1,1,98
extracao_em_modo_llt,3,450,reutilizavel,1,1,98
extracao_em_modo_llt,3,451,reutilizavel,1,1,98
extracao_em_modo_llt,3,452,reutilizavel,1,1,98
extracao_em_modo_llt,3,453,reutilizavel,1,1,98
extracao_em_modo_llt,3,454,reutilizavel,1,1,98
extracao_em_modo_llt,3,455,reutilizavel,1,1,98
extracao_em_modo_llt,3,456,reutilizavel,1,1,98
extracao_em_modo_llt,3,457,reutilizavel,1,1,98
extracao_em_modo_llt,3,458,reutilizavel,1,1,98
extracao_em_modo_llt,3,459,reutilizavel,1,1,98
extracao_em_modo_llt,3,460,reutilizavel,1,1,98
extracao_em_modo_llt,3,461,reutilizavel,1,1,98
extracao_em_modo_llt,3,462,reutilizavel,1,1,98
extracao_em_modo_llt,3,463,reutilizavel,1,1,98
extracao_em_modo_llt,3,464,reutilizavel,1,1,98
extracao_em_modo_llt,3,465,reutilizavel,1,1,98
extracao_em_modo_llt,3,466,reutilizavel,1,1,98
extracao_em_modo_llt,3,467,reutilizavel,1,1,98
extracao_em_modo_llt,3,468,reutilizavel,1,1,98
extracao_em_modo_llt,3,469,reutilizavel,1,1,98
extracao_em_modo_llt,3,470,reutilizavel,1,1,98
extracao_em_modo_llt,3,471,reutilizavel,1,1,98
extracao_em_modo_llt,3,472,reutilizavel,1,1,98
extracao_em_modo_llt,3,473,reutilizavel,1,1,98
extracao_em_modo_llt,3,474,reutilizavel,1,1,98
extracao_em_modo_llt,3,475,reutilizavel,1,1,98
extracao_em_modo_llt,3,476,reutilizavel,1,1,98
extracao_em_modo_llt,3,477,reutilizavel,1,1,98
extracao_em_modo_llt,3,478,reutilizavel,1,1,98
extracao_em_modo_llt,3,479,reutilizavel,1,1,98
extracao_em_modo_llt,3,480,reutilizavel,1,1,98
extracao_em_modo_llt,3,481,reutilizavel,1,1,98
extracao_em_modo_llt,3,482,reutilizavel,1,1,98
extracao_em_modo_llt,3,483,reutilizavel,1,1,98
extracao_em_modo_llt,3,484,reutilizavel,1,1,98
extracao_em_modo_llt,3,485,reutilizavel,1,1,98
extracao_em_modo_llt,3,486,reutilizavel,1,1,98
extracao_em_modo_llt,3,487,reutilizavel,1,1,98
extracao_em_modo_llt,3,488,reutilizavel,1,1,98
extracao_em_modo_llt,3,489,reutilizavel,1,1,98
extracao_em_modo_llt,3,490,reutilizavel,1,1,98
extracao_em_modo_llt,3,491,reutilizavel,1,1,98
extracao_em_modo_llt,3,492,reutilizavel,1,1,98
extracao_em_modo_llt,3,493,reutilizavel,1,1,98
extracao_em_modo_llt,3,494,reutilizavel,1,1,98
extracao_em_modo_llt,3,495,reutilizavel,1,1,98
extracao_em_modo_llt,3,496,reutilizavel,1,1,98
extracao_em_modo_llt,3,497,reutilizavel,1,1,98
extracao_em_modo_llt,3,498,reutilizavel,1,1,98
extracao_em_modo_llt,3,499,reutilizavel,1,1,98
extracao_em_modo_llt,3,500,reutilizavel,1,1,98
extracao_em_modo_llt,3,501,reutilizavel,1,1,98
extracao_em_modo_llt,3,502,reutilizavel,1,1,98
extracao_em_modo_llt,3,503,reutilizavel,1,1,98
extracao_em_modo_llt,3,504,reutilizavel,1,1,98
extracao_em_modo_llt,3,505,reutilizavel,1,1,98
extracao_em_modo_llt,3,506,reutilizavel,1,1,98
extracao_em_modo_llt,3,507,reutilizavel,1,1,98
extracao_em_modo_llt,3,508,reutilizavel,1,1,98
extracao_em_modo_llt,3,509,reutilizavel,1,1,98
extracao_em_modo_llt,3,510,reutilizavel,1,1,98
extracao_em_modo_llt,3,511,reutilizavel,1,1,98
extracao_em_modo_llt,3,512,reutilizavel,1,1,98
extracao_em_modo_llt,3,513,reutilizavel,1,1,98
extracao_em_modo_llt,3,514,reutilizavel,1,1,98
extracao_em_modo_llt,3,515,reutilizavel,1,1,98
extracao_em_modo_llt,3,516,reutilizavel,1,1,98
extracao_em_modo_llt,3,517,reutilizavel,1,1,98
extracao_em_modo_llt,3,518,reutilizavel,1,1,98
extracao_em_modo_llt,3,519,reutilizavel,1,1,98
extracao_em_modo_llt,3,520,reutilizavel,1,1,98
extracao_em_modo_llt,3,521,reutilizavel,1,1,98
extracao_em_modo_llt,3,522,reutilizavel,1,1,98
extracao_em_modo_llt,3,523,reutilizavel,1,1,98
extracao_em_modo_llt,3,524,reutilizavel,1,1,98
extracao_em_modo_llt,3,525,reutilizavel,1,1,98
extracao_em_modo_llt,3,526,reutilizavel,1,1,98
extracao_em_modo_llt,3,527,reutilizavel,1,1,98
extracao_em_modo_llt,3,528,reutilizavel,1,1,98
extracao_em_modo_llt,3,529,reutilizavel,1,1,98
extracao_em_modo_llt,3,530,reutilizavel,1,1,98
extracao_em_modo_llt,3,531,reutilizavel,1,1,98
extracao_em_modo_llt,3,532,reutilizavel,1,1,98
extracao_em_modo_llt,3,533,reutilizavel,1,1,98
extracao_em_modo_llt,3,534,reutilizavel,1,1,98
extracao_em_modo_llt,3,535,reutilizavel,1,1,98
extracao_em_modo_llt,3,536,reutilizavel,1,1,98
extracao_em_modo_llt,3,537,reutilizavel,1,1,98
extracao_em_modo_llt,3,538,reutilizavel,1,1,98
extracao_em_modo_llt,3,539,reutilizavel,1,1,98
extracao_em_modo_llt,3,540,reutilizavel,1,1,98
extracao_em_modo_llt,3,541,reutilizavel,1,1,98
extracao_em_modo_llt,3,542,reutilizavel,1,1,98
extracao_em_modo_llt,3,543,reutilizavel,1,1,98
extracao_em_modo_llt,3,544,reutilizavel,1,1,98
extracao_em_modo_llt,3,545,reutilizavel,1,1,98
extracao_em_modo_llt,3,546,reutilizavel,1,1,98
extracao_em_modo_llt,3,547,reutilizavel,1,1,98
extracao_em_modo_llt,3,548,reutilizavel,1,1,98
extracao_em_modo_llt,3,549,reutilizavel,1,1,98
extracao_em_modo_llt,3,550,reutilizavel,1,1,98
extracao_em_modo_llt,3,551,reutilizavel,1,1,98
extracao_em_modo_llt,3,552,reutilizavel,1,1,98
extracao_em_modo_llt,3,553,reutilizavel,1,1,98
extracao_em_modo_llt,3,554,reutilizavel,1,1,98
extracao_em_modo_llt,3,555,reutilizavel,1,1,98
extracao_em_modo_llt,3,556,reutilizavel,1,1,98
extracao_em_modo_llt,3,557,reutilizavel,1,1,98
extracao_em_modo_llt,3,558,reutilizavel,1,1,98
extracao_em_modo_llt,3,559,reutilizavel,1,1,98
extracao_em_modo_llt,3,560,reutilizavel,1,1,98
extracao_em_modo_llt,3,561,reutilizavel,1,1,98
extracao_em_modo_llt,3,562,reutilizavel,1,1,98
extracao_em_modo_llt,3,563,reutilizavel,1,1,98
extracao_em_modo_llt,3,564,reutilizavel,1,1,98
extracao_em_modo_llt,3,565,obsoleto_funcionalidade_alterada,1,1,98
extracao_em_modo_llt,3,566,reutilizavel,1,1,98
extracao_em_modo_llt,3,567,reutilizavel,1,1,98
extracao_em_modo_llt,3,568,reutilizavel,1,1,98
extracao_em_modo_llt,3,569,reutilizavel,1,1,98
extracao_em_modo_llt,3,570,reutilizavel,1,1,98
extracao_em_modo_llt,3,571,reutilizavel,1,1,98
extracao_em_modo_llt,3,572,reutilizavel,1,1,98
extracao_em_modo_llt,3,573,reutilizavel,1,1,98
extracao_em_modo_llt,3,574,reutilizavel,1,1,98
extracao_em_modo_llt,3,575,reutilizavel,1,1,98
extracao_em_modo_llt,3,576,reutilizavel,1,1,98
extracao_em_modo_llt,3,577,reutilizavel,1,1,98
extracao_em_modo_llt,3,578,reutilizavel,1,1,98
extracao_em_modo_llt,3,579,reutilizavel,1,1,98
extracao_em_modo_llt,3,580,reutilizavel,1,1,98
extracao_em_modo_llt,3,581,reutilizavel,1,1,98
extracao_em_modo_llt,3,582,reutilizavel,1,1,98
extracao_em_modo_llt,3,583,reutilizavel,1,1,98
extracao_em_modo_llt,3,584,reutilizavel,1,1,98
extracao_em_modo_llt,3,585,reutilizavel,1,1,98
extracao_em_modo_llt,3,586,reutilizavel,1,1,98
extracao_em_modo_llt,3,587,reutilizavel,1,1,98
extracao_em_modo_llt,3,588,reutilizavel,1,1,98
extracao_em_modo_llt,3,589,reutilizavel,1,1,98
extracao_em_modo_llt,3,590,reutilizavel,1,1,98
extracao_em_modo_llt,3,591,reutilizavel,1,1,98
extracao_em_modo_llt,3,592,reutilizavel,1,1,98
extracao_em_modo_llt,3,593,reutilizavel,1,1,98
extracao_em_modo_llt,3,594,reutilizavel,1,1,98
extracao_em_modo_llt,3,595,reutilizavel,1,1,98
extracao_em_modo_llt,3,596,reutilizavel,1,1,98
extracao_em_modo_llt,3,597,reutilizavel,1,1,98
extracao_em_modo_llt,3,598,reutilizavel,1,1,98
extracao_em_modo_llt,3,599,reutilizavel,1,1,98
extracao_em_modo_llt,3,600,reutilizavel,1,1,98
extracao_em_modo_llt,3,601,reutilizavel,1,1,98
extracao_em_modo_llt,3,602,reutilizavel,1,1,98
extracao_em_modo_llt,3,603,reutilizavel,1,1,98
extracao_em_modo_llt,3,604,reutilizavel,1,1,98
extracao_em_modo_llt,3,605,reutilizavel,1,1,98
extracao_em_modo_llt,3,606,reutilizavel,1,1,98
extracao_em_modo_llt,3,607,reutilizavel,1,1,98
extracao_em_modo_llt,3,608,reutilizavel,1,1,98
extracao_em_modo_llt,3,609,reutilizavel,1,1,98
extracao_em_modo_llt,3,610,reutilizavel,1,1,98
extracao_em_modo_llt,3,611,reutilizavel,1,1,98
extracao_em_modo_llt,3,612,reutilizavel,1,1,98
extracao_em_modo_llt,3,613,reutilizavel,1,1,98
extracao_em_modo_llt,3,614,reutilizavel,1,1,98
extracao_em_modo_llt,3,615,reutilizavel,1,1,98
extracao_em_modo_llt,3,616,reutilizavel,1,1,98
extracao_em_modo_llt,3,617,reutilizavel,1,1,98
extracao_em_modo_llt,3,618,reutilizavel,1,1,98
extracao_em_modo_llt,3,619,reutilizavel,1,1,98
extracao_em_modo_llt,3,620,reutilizavel,1,1,98
extracao_em_modo_llt,3,621,reutilizavel,1,1,98
extracao_em_modo_llt,3,622,reutilizavel,1,1,98
extracao_em_modo_llt,3,623,reutilizavel,1,1,98
extracao_em_modo_llt,3,624,reutilizavel,1,1,98
extracao_em_modo_llt,3,625,reutilizavel,1,1,98
extracao_em_modo_llt,3,626,reutilizavel,1,1,98
extracao_em_modo_llt,3,627,reutilizavel,1,1,98
extracao_em_modo_llt,3,628,reutilizavel,1,1,98
extracao_em_modo_llt,3,629,reutilizavel,1,1,98
extracao_em_modo_llt,3,630,reutilizavel,1,1,98
extracao_em_modo_llt,3,631,reutilizavel,1,1,98
extracao_em_modo_llt,3,632,reutilizavel,1,1,98
extracao_em_modo_llt,3,633,reutilizavel,1,1,98
extracao_em_modo_llt,3,634,reutilizavel,1,1,98
extracao_em_modo_llt,3,635,reutilizavel,1,1,98
extracao_em_modo_llt,3,636,reutilizavel,1,1,98
extracao_em_modo_llt,3,637,reutilizavel,1,1,98
extracao_em_modo_llt,3,638,reutilizavel,1,1,98
extracao_em_modo_llt,3,639,reutilizavel,1,1,98
extracao_em_modo_llt,3,640,reutilizavel,1,1,98
extracao_em_modo_llt,3,641,reutilizavel,1,1,98
extracao_em_modo_llt,3,642,reutilizavel,1,1,98
extracao_em_modo_llt,3,643,reutilizavel,1,1,98
extracao_em_modo_llt,3,644,reutilizavel,1,1,98
extracao_em_modo_llt,3,645,reutilizavel,1,1,98
extracao_em_modo_llt,3,646,reutilizavel,1,1,98
extracao_em_modo_llt,3,647,reutilizavel,1,1,98
extracao_em_modo_llt,3,648,reutilizavel,1,1,98
extracao_em_modo_llt,3,649,reutilizavel,1,1,98
extracao_em_modo_llt,3,650,reutilizavel,1,1,98
extracao_em_modo_llt,3,651,reutilizavel,1,1,98
extracao_em_modo_llt,3,652,reutilizavel,1,1,98
extracao_em_modo_llt,3,653,reutilizavel,1,1,98
extracao_em_modo_llt,3,654,reutilizavel,1,1,98
extracao_em_modo_llt,3,655,reutilizavel,1,1,98
extracao_em_modo_llt,3,656,reutilizavel,1,1,98
extracao_em_modo_llt,3,657,reutilizavel,1,1,98
extracao_em_modo_llt,3,658,reutilizavel,1,1,98
extracao_em_modo_llt,3,659,reutilizavel,1,1,98
extracao_em_modo_llt,3,660,reutilizavel,1,1,98
extracao_em_modo_llt,3,661,reutilizavel,1,1,98
extracao_em_modo_llt,3,662,reutilizavel,1,1,98
extracao_em_modo_llt,3,663,reutilizavel,1,1,98
extracao_em_modo_llt,3,664,reutilizavel,1,1,98
extracao_em_modo_llt,3,665,reutilizavel,1,1,98
extracao_em_modo_llt,3,666,reutilizavel,1,1,98
extracao_em_modo_llt,3,667,reutilizavel,1,1,98
extracao_em_modo_llt,3,668,reutilizavel,1,1,98
extracao_em_modo_llt,3,669,reutilizavel,1,1,98
extracao_em_modo_llt,3,670,reutilizavel,1,1,98
extracao_em_modo_llt,3,671,reutilizavel,1,1,98
extracao_em_modo_llt,3,672,reutilizavel,1,1,98
